qa_row_id,group,lesson,screen_id,screen_archetype,french,english_presented,english_kind,scene_context,source_text,communicative_purpose,usage_role,expected_action,item_chunk_ids,sentence_id,payload_id,protected_chunk_boundaries,accepted_alternatives,french_qa_state,duplicate_reuse_locations,founder_verdict,human_qa_verdict,reviewer_correction,register_note,natural_spoken_french_note,reviewer_rationale,reviewer_name,review_date
QA-L06-263,C,L6,s03-weave-bonjour-je-suis-ici,weave,ici,here,gloss,"You are at the door. Greet, then say you have arrived.",,"Support piece shown as ""place word"" (required)",recognition,read,word-ici,,,"piece boundary ""ici"" ↔ registry ""ici""",,(none on item),"also: L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s06-weave-je-ne-suis-pas-ici, L3/s07-weave-ce-n-est-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here, L4/s00-goal-jai, L6/s00-goal-petit-moment, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L8/s00-goal-ou, L8/s03-fill-c-est-blank, L8/s08-meet-c-est-ici, L8/s09-fill-which-side, L8/s05-weave-answer-here, L8/s10-reveal-both-sides, L8/s07-recap-ou",,,,,,,,
QA-L06-264,C,L6,s03-weave-bonjour-je-suis-ici,weave,je suis,I am,gloss,"You are at the door. Greet, then say you have arrived.",,"Support piece shown as ""I am"" (required)",recognition,read,chunk-je-suis,,,"piece boundary ""je suis"" ↔ registry ""je suis""",,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L3/s10-recap-negation, L4/s00-goal-jai, L4/s01-insight-have-for-feelings, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L6/s00-goal-petit-moment, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
QA-L06-265,F,L6,s03-weave-bonjour-je-suis-ici,weave,je suis ici,I am here,gloss,"You are at the door. Greet, then say you have arrived.","Your meaning lands. A native opens first, then lands: Bonjour. Je suis ici. ⏐ Start with bonjour, then je suis ici.",French named inside feedback copy,recognition,read,chunk-je-suis-ici,,,,,(none on item),"fields: payload.reveal.ifUnderstandableButWrong (inline) ; payload.reveal.ifMissingTargetPiece (inline) || also: L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s04-weave-je-suis-ici, L2/s06-insight-shape-noticed, L2/s06-insight-shape-noticed, L2/s05-weave-call-and-respond, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s07-sayit-arrive-locate, L3/s01-insight-ne-pas-sandwich, L4/s01-insight-have-for-feelings, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L6/s02-fill-right-place, L6/s02-fill-right-place, L10/s01-insight-three-engines",,,,,,,,
QA-L06-266,F,L6,s00-insight-bonjour-to-au-revoir,insight-card,au revoir,goodbye,gloss,Insight card: From bonjour to au revoir.,"From bonjour to au revoir. ⏐ In France, a small moment opens with bonjour and closes with au revoir. Today you carry the whole arc, using only the pieces you already built. No new rule.",French named inside explanatory copy,recognition,read,chunk-au-revoir,,,,,(none on item),"fields: payload.title (inline) ; payload.body (inline) || also: L6/s00-goal-petit-moment, L6/s06-meet-au-revoir, L6/s06-meet-au-revoir, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L6/s10-recap-a-small-moment, L7/s05-weave-close-the-moment, L7/s10-insight-leaving-two-moves, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s05-weave-close-the-day, L10/s07-sayit-take-your-leave, L10/s08-recap-full-day",,,,,,,,
QA-L06-267,F,L6,s00-insight-bonjour-to-au-revoir,insight-card,Au revoir.,Goodbye.,gloss,Insight card: From bonjour to au revoir.,,"Illustrative example inside ""From bonjour to au revoir.""",recognition,read,chunk-au-revoir,,,,,(none on item),"also: L6/s00-goal-petit-moment, L6/s06-meet-au-revoir, L6/s06-meet-au-revoir, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L6/s10-recap-a-small-moment, L7/s05-weave-close-the-moment, L7/s10-insight-leaving-two-moves, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s05-weave-close-the-day, L10/s07-sayit-take-your-leave, L10/s08-recap-full-day",,,,,,,,
QA-L06-268,F,L6,s00-insight-bonjour-to-au-revoir,insight-card,Bonjour,Hello,gloss,Insight card: From bonjour to au revoir.,"From bonjour to au revoir. ⏐ In France, a small moment opens with bonjour and closes with au revoir. Today you carry the whole arc, using only the pieces you already built. No new rule.",French named inside explanatory copy,recognition,read,chunk-bonjour,,,,,(none on item),"fields: payload.title (inline) ; payload.body (inline) || also: L1/s04-weave-cafe-order, L1/s01-insight-survival-kit, L1/s06-weave-cafe-order-please, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s03-fill-je-suis-blank, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s02-fill-verb-in-sandwich, L3/s02-fill-verb-in-sandwich, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s00-goal-petit-moment, L6/s01-meet-bonjour-at-the-door, L6/s01-meet-bonjour-at-the-door, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L8/s06-sayit-find-the-room, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s09-meet-morning-arrival, L10/s02-weave-arrive-ask-where, L10/s02-weave-arrive-ask-where, L10/s05-weave-close-the-day, L10/s08-recap-full-day",,,,,,,,
QA-L06-269,F,L6,s00-insight-bonjour-to-au-revoir,insight-card,Bonjour.,Hello.,gloss,Insight card: From bonjour to au revoir.,,"Illustrative example inside ""From bonjour to au revoir.""",recognition,read,chunk-bonjour,,,,,(none on item),"also: L1/s04-weave-cafe-order, L1/s01-insight-survival-kit, L1/s06-weave-cafe-order-please, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s03-fill-je-suis-blank, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s02-fill-verb-in-sandwich, L3/s02-fill-verb-in-sandwich, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s00-goal-petit-moment, L6/s01-meet-bonjour-at-the-door, L6/s01-meet-bonjour-at-the-door, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L8/s06-sayit-find-the-room, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s09-meet-morning-arrival, L10/s02-weave-arrive-ask-where, L10/s02-weave-arrive-ask-where, L10/s05-weave-close-the-day, L10/s08-recap-full-day",,,,,,,,
QA-L06-270,B,L6,s04-fill-decline-offer,fill-with-traps,Non merci.,(no English gloss presented),none,"Inside, someone offers you a coffee. You are fine without one. What do you say?",,The option that completes the frame,model-only,choose,chunk-non-merci,,,,,(none on item),"fields: payload.options[opt-non-merci].text (correct) ; payload.reveal.natural || also: L3/s00-goal-non, L3/s04-insight-oui-non, L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L3/s10-recap-negation",,,,,,,,
QA-L06-271,C,L6,s04-fill-decline-offer,fill-with-traps,J'ai une question.,(no English gloss presented),none,"Inside, someone offers you a coffee. You are fine without one. What do you say?",,Distractor — shown reason: That does not answer the offer.,recognition,choose,chunk-non-merci,,,,,(none on item),"also: L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s03-meet-j-ai-une-question, L4/s03b-fill-where-feel-have, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s02-insight-little-packages, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s05-weave-j-ai-une-question, L6/s05-weave-j-ai-une-question",,,,,,,,
QA-L06-272,C,L6,s04-fill-decline-offer,fill-with-traps,Merci.,(no English gloss presented),none,"Inside, someone offers you a coffee. You are fine without one. What do you say?",,Distractor — shown reason: Merci alone can sound like yes please. Non merci makes the no clear.,recognition,choose,chunk-non-merci,sent:l01-merci,,,,founder_waived_provisional,"also: L1/s00-goal-survival-kit, L1/s01-insight-survival-kit, L1/s07-meet-merci, L1/s07-meet-merci, L1/s10-weave-merci-thanks, L1/s10-weave-merci-thanks, L1/s10-weave-merci-thanks, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L3/s05-fill-refuse-politely, L6/s00-goal-petit-moment, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s07-sayit-take-your-leave",,,,,,,,
QA-L06-273,F,L6,s04-fill-decline-offer,fill-with-traps,merci,thank you,gloss,"Inside, someone offers you a coffee. You are fine without one. What do you say?","A soft, clear refusal: non to decline, merci to stay polite.",French named inside feedback copy,recognition,read,chunk-merci,sent:l01-merci,,,,founder_waived_provisional,"also: L1/s00-goal-survival-kit, L1/s01-insight-survival-kit, L1/s07-meet-merci, L1/s07-meet-merci, L1/s10-weave-merci-thanks, L1/s10-weave-merci-thanks, L1/s10-weave-merci-thanks, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L3/s05-fill-refuse-politely, L6/s00-goal-petit-moment, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s07-sayit-take-your-leave",,,,,,,,
QA-L06-274,F,L6,s04-fill-decline-offer,fill-with-traps,non,no,gloss,"Inside, someone offers you a coffee. You are fine without one. What do you say?","A soft, clear refusal: non to decline, merci to stay polite.",French named inside feedback copy,recognition,read,chunk-non,,,,,(none on item),"also: L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here, L3/s09-sayit-not-here, L3/s10-recap-negation",,,,,,,,
QA-L06-275,F,L6,s04-fill-decline-offer,fill-with-traps,non merci,no thank you,gloss,"Inside, someone offers you a coffee. You are fine without one. What do you say?",Merci alone can sound like yes please. Non merci makes the no clear.,French named inside feedback copy,recognition,read,chunk-non-merci,,,,,(none on item),"also: L3/s00-goal-non, L3/s04-insight-oui-non, L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L3/s10-recap-negation",,,,,,,,
QA-L06-276,A,L6,s05-weave-j-ai-une-question,weave,J'ai une question.,I have a question.,instruction,There is one small thing you came to ask. Open it.,,Typed production — context weave,recycled,type,chunk-j-ai chunk-j-ai-une-question chunk-une-question,,,,J ai une question. | J ai une question,(none on item),"also: L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s03-meet-j-ai-une-question, L4/s03b-fill-where-feel-have, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s02-insight-little-packages, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s04-fill-decline-offer",,,,,,,,
QA-L06-277,E,L6,s05-weave-j-ai-une-question,weave,J ai une question,I have a question.,instruction,There is one small thing you came to ask. Open it.,,"Accepted instead of ""J'ai une question.""",accepted-alternative,type,chunk-j-ai chunk-j-ai-une-question chunk-une-question,,,,,(none on item),"also: L5/s06-weave-j-ai-une-question, L5/s06-weave-j-ai-une-question, L5/s06-weave-j-ai-une-question",,,,,,,,
QA-L06-278,E,L6,s05-weave-j-ai-une-question,weave,J ai une question.,I have a question.,instruction,There is one small thing you came to ask. Open it.,,"Accepted instead of ""J'ai une question.""",accepted-alternative,type,chunk-j-ai chunk-j-ai-une-question chunk-une-question,,,,,(none on item),"also: L5/s06-weave-j-ai-une-question, L5/s06-weave-j-ai-une-question, L5/s06-weave-j-ai-une-question",,,,,,,,
QA-L06-279,C,L6,s05-weave-j-ai-une-question,weave,j'ai,I have,gloss,There is one small thing you came to ask. Open it.,"Right. j'ai carries the question, as one package. ⏐ Use j'ai, then une question.","Support piece shown as ""I have"" (required)",recognition,read,chunk-j-ai,,,"piece boundary ""j'ai"" ↔ registry ""j'ai""",,(none on item),"fields: payload.suggestedPieces[].text (hint rung 1) ; payload.reveal.ifCorrectButFlat (inline) ; payload.reveal.ifMissingTargetPiece (inline) || also: L4/s00-goal-jai, L4/s00-meet-j-ai-faim, L4/s02-fill-have-not-be, L4/s03-meet-j-ai-une-question, L4/s04-insight-jai-elision, L4/s05-weave-j-ai-faim, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L5/s06-weave-j-ai-une-question, L6/s00-goal-petit-moment, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L06-280,C,L6,s05-weave-j-ai-une-question,weave,une question,a question,gloss,There is one small thing you came to ask. Open it.,"Use j'ai, then une question.","Support piece shown as ""noun package"" (required)",recognition,read,chunk-une-question,,,"piece boundary ""une question"" ↔ registry ""une question""",,(none on item),"fields: payload.suggestedPieces[].text (hint rung 1) ; payload.reveal.ifMissingTargetPiece (inline) || also: L4/s00-goal-jai, L4/s03-meet-j-ai-une-question, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s00-goal-un-une, L5/s01-meet-une-question, L5/s03-fill-package-cafe, L5/s04-fill-package-question, L5/s02-insight-little-packages, L5/s04b-fill-choose-package, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s00-goal-petit-moment, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L06-281,F,L6,s05-weave-j-ai-une-question,weave,j'ai une question,I have a question,gloss,There is one small thing you came to ask. Open it.,Your meaning lands. The question rides on have: j'ai une question.,French named inside feedback copy,recognition,read,chunk-j-ai-une-question,,,,,(none on item),"also: L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s03-meet-j-ai-une-question, L4/s03b-fill-where-feel-have, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s02-insight-little-packages, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s04-fill-decline-offer",,,,,,,,
QA-L06-282,C,L6,s06-meet-au-revoir,meet-card,Au revoir,goodbye,gloss,The close.,,Highlighted chunk boundary inside the meet sentence,recognition,read,chunk-au-revoir,,,"highlight span of ""Au revoir.""",,(none on item),"also: L6/s00-goal-petit-moment, L6/s00-insight-bonjour-to-au-revoir, L6/s00-insight-bonjour-to-au-revoir, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L6/s10-recap-a-small-moment, L7/s05-weave-close-the-moment, L7/s10-insight-leaving-two-moves, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s05-weave-close-the-day, L10/s07-sayit-take-your-leave, L10/s08-recap-full-day",,,,,,,,
QA-L06-283,C,L6,s06-meet-au-revoir,meet-card,Au revoir.,Goodbye.,gloss,The close.,,First contact / re-contact: The close.,active-new,listen,chunk-au-revoir,,,Au revoir → chunk-au-revoir,,(none on item),"also: L6/s00-goal-petit-moment, L6/s00-insight-bonjour-to-au-revoir, L6/s00-insight-bonjour-to-au-revoir, L6/s08-weave-close-open, L6/s10-recap-a-small-moment, L6/s10-recap-a-small-moment, L7/s05-weave-close-the-moment, L7/s10-insight-leaving-two-moves, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s08-fill-softener, L10/s05-weave-close-the-day, L10/s07-sayit-take-your-leave, L10/s08-recap-full-day",,,,,,,,
QA-L06-284,E,L6,s07-sayit-step-in,say-it-your-way,Bonjour. J'ai une question.,"Greet, locate, and open your question.",instruction,"You have just stepped in. Greet them, say you are here, and open your one small question.",,Answer band: minimalAcceptable,accepted-alternative,free-produce,chunk-bonjour chunk-je-suis-ici chunk-j-ai-une-question,,,,,(none on item),also: L4/s06-weave-bonjour-j-ai-une-question,,,,,,,,
QA-L06-285,E,L6,s07-sayit-step-in,say-it-your-way,Bonjour. Je suis ici. J'ai une question.,"Greet, locate, and open your question.",instruction,"You have just stepped in. Greet them, say you are here, and open your one small question.",,Model answer for the open task,accepted-alternative,free-produce,chunk-bonjour chunk-je-suis-ici chunk-j-ai-une-question,,,,,(none on item),fields: payload.modelAnswer ; payload.answerBands.good[0] ; payload.answerBands.natural[0],,,,,,,,
QA-L06-286,C,L6,s07-sayit-step-in,say-it-your-way,Bonjour,Hello,gloss,"You have just stepped in. Greet them, say you are here, and open your one small question.",,Support piece for the open task,recognition,read,chunk-bonjour,,,"piece boundary ""Bonjour"" ↔ registry ""Bonjour""",,(none on item),"also: L1/s04-weave-cafe-order, L1/s01-insight-survival-kit, L1/s06-weave-cafe-order-please, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s03-fill-je-suis-blank, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s02-fill-verb-in-sandwich, L3/s02-fill-verb-in-sandwich, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s00-goal-petit-moment, L6/s01-meet-bonjour-at-the-door, L6/s01-meet-bonjour-at-the-door, L6/s03-weave-bonjour-je-suis-ici, L6/s00-insight-bonjour-to-au-revoir, L6/s00-insight-bonjour-to-au-revoir, L6/s10-recap-a-small-moment, L8/s06-sayit-find-the-room, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s09-meet-morning-arrival, L10/s02-weave-arrive-ask-where, L10/s02-weave-arrive-ask-where, L10/s05-weave-close-the-day, L10/s08-recap-full-day",,,,,,,,
QA-L06-287,C,L6,s07-sayit-step-in,say-it-your-way,ici,here,gloss,"You have just stepped in. Greet them, say you are here, and open your one small question.",,Support piece for the open task,recognition,read,word-ici,,,"piece boundary ""ici"" ↔ registry ""ici""",,(none on item),"also: L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s06-weave-je-ne-suis-pas-ici, L3/s07-weave-ce-n-est-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here, L4/s00-goal-jai, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s10-recap-a-small-moment, L8/s00-goal-ou, L8/s03-fill-c-est-blank, L8/s08-meet-c-est-ici, L8/s09-fill-which-side, L8/s05-weave-answer-here, L8/s10-reveal-both-sides, L8/s07-recap-ou",,,,,,,,
